time_s,cart_x_m,theta_rad,cart_v_mps,theta_dot_radps,force_N,solve_time_ms,solver_success,solver_status,first_x_ddot_mps2,first_theta_ddot_radps2,passive_hinge_id_residual_Nm
36.510000,-0.162566974,-0.000685797,0.286387178,-0.012352788,-0.010447702,2.874914,1,Solve_Succeeded,-0.008988743,0.005646397,0.000000000000e+00
36.520000,-0.159704112,-0.000808739,0.286301382,-0.012302908,-0.010447702,2.874914,1,Solve_Succeeded,-0.008988743,0.005646397,0.000000000000e+00
36.530000,-0.156842130,-0.000931479,0.286213654,-0.012278339,-0.013371561,2.681572,1,Solve_Succeeded,-0.011429064,0.005721780,0.000000000000e+00
36.540000,-0.153981290,-0.001053666,0.286103431,-0.012227677,-0.013371561,2.681572,1,Solve_Succeeded,-0.011429064,0.005721780,0.000000000000e+00
36.550000,-0.151121575,-0.001175643,0.285991287,-0.012202170,-0.016276989,2.833484,1,Solve_Succeeded,-0.013853956,0.005795797,-1.084202172486e-19
36.560000,-0.148263245,-0.001297059,0.285856789,-0.012150738,-0.016276989,2.833484,1,Solve_Succeeded,-0.013853956,0.005795797,-1.084202172486e-19
36.570000,-0.145406281,-0.001418256,0.285720383,-0.012124304,-0.019163584,2.940068,1,Solve_Succeeded,-0.016263085,0.005868444,0.000000000000e+00
36.580000,-0.142550944,-0.001538885,0.285561769,-0.012072115,-0.019163584,2.940068,1,Solve_Succeeded,-0.016263085,0.005868444,0.000000000000e+00
36.590000,-0.139697214,-0.001659284,0.285401259,-0.012044762,-0.022030948,2.931831,1,Solve_Succeeded,-0.018656121,0.005939716,0.000000000000e+00
36.600000,-0.136845350,-0.001779109,0.285218688,-0.011991829,-0.022030948,2.931831,1,Solve_Succeeded,-0.018656121,0.005939716,0.000000000000e+00
36.610000,-0.133995333,-0.001898695,0.285034234,-0.011963568,-0.024878691,2.652785,1,Solve_Succeeded,-0.021032736,0.006009607,0.000000000000e+00
36.620000,-0.131147418,-0.002017699,0.284827870,-0.011909905,-0.024878691,2.652785,1,Solve_Succeeded,-0.021032736,0.006009607,0.000000000000e+00
36.630000,-0.128301589,-0.002136455,0.284619636,-0.011880745,-0.027706426,2.670607,1,Solve_Succeeded,-0.023392609,0.006078114,0.000000000000e+00
36.640000,-0.125458099,-0.002254623,0.284389646,-0.011826365,-0.027706426,2.670607,1,Solve_Succeeded,-0.023392609,0.006078114,0.000000000000e+00
36.650000,-0.122616930,-0.002372533,0.284157800,-0.011796316,-0.030513774,2.858161,1,Solve_Succeeded,-0.025735422,0.006145232,0.000000000000e+00
36.660000,-0.119778334,-0.002489848,0.283904354,-0.011741232,-0.030513774,2.858161,1,Solve_Succeeded,-0.025735422,0.006145232,0.000000000000e+00
36.670000,-0.116942293,-0.002606896,0.283649065,-0.011710303,-0.033300359,3.621488,1,Solve_Succeeded,-0.028060864,0.006210958,2.168404344971e-19
36.680000,-0.114109058,-0.002723343,0.283372337,-0.011654529,-0.033300359,3.621488,1,Solve_Succeeded,-0.028060864,0.006210958,2.168404344971e-19
36.690000,-0.111278612,-0.002839515,0.283093779,-0.011622732,-0.036065813,2.812328,1,Solve_Succeeded,-0.030368626,0.006275287,-2.168404344971e-19
36.700000,-0.108451202,-0.002955078,0.282793944,-0.011566281,-0.036065813,2.812328,1,Solve_Succeeded,-0.030368626,0.006275287,-2.168404344971e-19
36.710000,-0.105626811,-0.003070356,0.282492294,-0.011533625,-0.038809771,2.631398,1,Solve_Succeeded,-0.032658406,0.006338217,2.168404344971e-19
36.720000,-0.102805686,-0.003185021,0.282169532,-0.011476510,-0.038809771,2.631398,1,Solve_Succeeded,-0.032658406,0.006338217,2.168404344971e-19
36.730000,-0.099987809,-0.003299392,0.281844969,-0.011443006,-0.041531877,2.662390,1,Solve_Succeeded,-0.034929904,0.006399743,0.000000000000e+00
36.740000,-0.097173424,-0.003413142,0.281499463,-0.011385240,-0.041531877,2.662390,1,Solve_Succeeded,-0.034929904,0.006399743,0.000000000000e+00
36.750000,-0.094362515,-0.003526590,0.281152169,-0.011350899,-0.044231777,2.894136,1,Solve_Succeeded,-0.037182828,0.006459864,0.000000000000e+00
36.760000,-0.091555323,-0.003639412,0.280784104,-0.011292496,-0.044231777,2.894136,1,Solve_Succeeded,-0.037182828,0.006459864,0.000000000000e+00
36.770000,-0.088751833,-0.003751924,0.280414265,-0.011257327,-0.046909126,2.921996,1,Solve_Succeeded,-0.039416888,0.006518576,0.000000000000e+00
36.780000,-0.085952284,-0.003863802,0.280023828,-0.011198302,-0.046909126,2.921996,1,Solve_Succeeded,-0.039416888,0.006518576,0.000000000000e+00
36.790000,-0.083156660,-0.003975362,0.279631633,-0.011162316,-0.049563582,2.678995,1,Solve_Succeeded,-0.041631801,0.006575877,0.000000000000e+00
36.800000,-0.080365198,-0.004086284,0.279219017,-0.011102681,-0.049563582,2.678995,1,Solve_Succeeded,-0.041631801,0.006575877,0.000000000000e+00
36.810000,-0.077577883,-0.004196878,0.278804656,-0.011065888,-0.052194812,2.825860,1,Solve_Succeeded,-0.043827287,0.006631765,-4.336808689942e-19
36.820000,-0.074794949,-0.004306828,0.278370053,-0.011005657,-0.052194812,2.825860,1,Solve_Succeeded,-0.043827287,0.006631765,-4.336808689942e-19
36.830000,-0.072016382,-0.004416442,0.277933722,-0.010968069,-0.054802485,2.837111,1,Solve_Succeeded,-0.046003072,0.006686238,0.000000000000e+00
36.840000,-0.069242414,-0.004525407,0.277477329,-0.010907256,-0.054802485,2.837111,1,Solve_Succeeded,-0.046003072,0.006686238,0.000000000000e+00
36.850000,-0.066473030,-0.004634029,0.277019223,-0.010868883,-0.057386278,3.231930,1,Solve_Succeeded,-0.048158887,0.006739293,4.336808689942e-19
36.860000,-0.063708461,-0.004741995,0.276541239,-0.010807501,-0.057386278,3.231930,1,Solve_Succeeded,-0.048158887,0.006739293,4.336808689942e-19
36.870000,-0.060948692,-0.004849610,0.276061559,-0.010768355,-0.059945875,2.833265,1,Solve_Succeeded,-0.050294466,0.006790930,0.000000000000e+00
36.880000,-0.058193951,-0.004956565,0.275562186,-0.010706418,-0.059945875,2.833265,1,Solve_Succeeded,-0.050294466,0.006790930,0.000000000000e+00
36.890000,-0.055444224,-0.005063159,0.275061133,-0.010666508,-0.062480963,2.718889,1,Solve_Succeeded,-0.052409551,0.006841147,0.000000000000e+00
36.900000,-0.052699737,-0.005169089,0.274540576,-0.010604030,-0.062480963,2.718889,1,Solve_Succeeded,-0.052409551,0.006841147,0.000000000000e+00
36.910000,-0.049960475,-0.005274651,0.274018355,-0.010563369,-0.064991237,3.323916,1,Solve_Succeeded,-0.054503886,0.006889943,0.000000000000e+00
36.920000,-0.047226663,-0.005379544,0.273476821,-0.010500363,-0.064991237,3.323916,1,Solve_Succeeded,-0.054503886,0.006889943,0.000000000000e+00
36.930000,-0.044498285,-0.005484060,0.272933639,-0.010458961,-0.067476397,3.052836,1,Solve_Succeeded,-0.056577222,0.006937318,0.000000000000e+00
36.940000,-0.041775564,-0.005587902,0.272371338,-0.010395441,-0.067476397,3.052836,1,Solve_Succeeded,-0.056577222,0.006937318,0.000000000000e+00
36.950000,-0.039058485,-0.005691361,0.271807405,-0.010353310,-0.069936150,2.646774,1,Solve_Succeeded,-0.058629313,0.006983270,4.336808689942e-19
36.960000,-0.036347268,-0.005794141,0.271224549,-0.010289290,-0.069936150,2.646774,1,Solve_Succeeded,-0.058629313,0.006983270,4.336808689942e-19
36.970000,-0.033641899,-0.005896530,0.270640077,-0.010246440,-0.072370208,2.771453,1,Solve_Succeeded,-0.060659921,0.007027799,0.000000000000e+00
36.980000,-0.030942594,-0.005998235,0.270036880,-0.010181934,-0.072370208,2.771453,1,Solve_Succeeded,-0.060659921,0.007027799,0.000000000000e+00
36.990000,-0.028249341,-0.006099542,0.269432084,-0.010138377,-0.074778288,2.579240,1,Solve_Succeeded,-0.062668810,0.007070906,0.000000000000e+00
37.000000,-0.025562353,-0.006200162,0.268808762,-0.010073398,-0.074778288,2.579240,1,Solve_Succeeded,-0.062668810,0.007070906,0.000000000000e+00
37.010000,-0.022881617,-0.006300375,0.268183859,-0.010029146,-0.077160116,2.874530,1,Solve_Succeeded,-0.064655750,0.007112590,-8.673617379884e-19
37.020000,-0.020207346,-0.006399897,0.267540632,-0.009963709,-0.077160116,2.874530,1,Solve_Succeeded,-0.064655750,0.007112590,-8.673617379884e-19
37.030000,-0.017539525,-0.006499005,0.266895841,-0.009918772,-0.079515420,2.707352,1,Solve_Succeeded,-0.066620517,0.007152851,0.000000000000e+00
37.040000,-0.014878366,-0.006597418,0.266232931,-0.009852890,-0.079515420,2.707352,1,Solve_Succeeded,-0.066620517,0.007152851,0.000000000000e+00
37.050000,-0.012223854,-0.006695410,0.265568474,-0.009807280,-0.081843939,2.662706,1,Solve_Succeeded,-0.068562891,0.007191691,0.000000000000e+00
37.060000,-0.009576197,-0.006792703,0.264886104,-0.009740967,-0.081843939,2.662706,1,Solve_Succeeded,-0.068562891,0.007191691,0.000000000000e+00
37.070000,-0.006935382,-0.006889568,0.264202204,-0.009694696,-0.084145413,2.704500,1,Solve_Succeeded,-0.070482657,0.007229110,0.000000000000e+00
37.080000,-0.004301614,-0.006985730,0.263500599,-0.009627965,-0.084145413,2.704500,1,Solve_Succeeded,-0.070482657,0.007229110,0.000000000000e+00
37.090000,-0.001674880,-0.007081457,0.262797483,-0.009581045,-0.086419591,3.056433,1,Solve_Succeeded,-0.072379605,0.007265109,8.673617379884e-19
37.100000,0.000944617,-0.007176478,0.262076872,-0.009513911,-0.086419591,3.056433,1,Solve_Succeeded,-0.072379605,0.007265109,8.673617379884e-19
37.110000,0.003556890,-0.007271058,0.261354767,-0.009466352,-0.088666228,3.132156,1,Solve_Succeeded,-0.074253531,0.007299690,0.000000000000e+00
37.120000,0.006161739,-0.007364927,0.260615379,-0.009398829,-0.088666228,3.132156,1,Solve_Succeeded,-0.074253531,0.007299690,0.000000000000e+00
37.130000,0.008759177,-0.007458348,0.259874515,-0.009350644,-0.090885084,2.772752,1,Solve_Succeeded,-0.076104235,0.007332853,0.000000000000e+00
37.140000,0.011349006,-0.007551056,0.259116583,-0.009282744,-0.090885084,2.772752,1,Solve_Succeeded,-0.076104235,0.007332853,0.000000000000e+00
37.150000,0.013931237,-0.007643309,0.258357193,-0.009233945,-0.093075926,2.780456,1,Solve_Succeeded,-0.077931523,0.007364601,-8.673617379884e-19
37.160000,0.016505677,-0.007734846,0.257580949,-0.009165683,-0.093075926,2.780456,1,Solve_Succeeded,-0.077931523,0.007364601,-8.673617379884e-19
37.170000,0.019072337,-0.007825921,0.256803266,-0.009116281,-0.095238526,2.727181,1,Solve_Succeeded,-0.079735206,0.007394936,0.000000000000e+00
37.180000,0.021631025,-0.007916277,0.256008948,-0.009047671,-0.095238526,2.727181,1,Solve_Succeeded,-0.079735206,0.007394936,0.000000000000e+00
37.190000,0.024181753,-0.008006165,0.255213208,-0.008997678,-0.097372663,2.711745,1,Solve_Succeeded,-0.081515099,0.007423859,8.673617379884e-19
37.200000,0.026724330,-0.008095331,0.254401052,-0.008928733,-0.097372663,2.711745,1,Solve_Succeeded,-0.081515099,0.007423859,8.673617379884e-19
37.210000,0.029258769,-0.008184023,0.253587494,-0.008878161,-0.099478122,2.773628,1,Solve_Succeeded,-0.083271023,0.007451374,0.000000000000e+00
37.220000,0.031784883,-0.008271990,0.252757739,-0.008808896,-0.099478122,2.773628,1,Solve_Succeeded,-0.083271023,0.007451374,0.000000000000e+00
37.230000,0.034302682,-0.008359477,0.251926602,-0.008757756,-0.101554694,2.662883,1,Solve_Succeeded,-0.085002805,0.007477482,8.673617379884e-19
37.240000,0.036811982,-0.008446237,0.251079490,-0.008688184,-0.101554694,2.662883,1,Solve_Succeeded,-0.085002805,0.007477482,8.673617379884e-19
37.250000,0.039312795,-0.008532510,0.250231015,-0.008636489,-0.103602177,3.288354,1,Solve_Succeeded,-0.086710275,0.007502187,-8.673617379884e-19
37.260000,0.041804937,-0.008618053,0.249366789,-0.008566624,-0.103602177,3.288354,1,Solve_Succeeded,-0.086710275,0.007502187,-8.673617379884e-19
37.270000,0.044288422,-0.008703105,0.248501218,-0.008514385,-0.105620373,2.847149,1,Solve_Succeeded,-0.088393269,0.007525492,0.000000000000e+00
37.280000,0.046763069,-0.008787423,0.247620123,-0.008444240,-0.105620373,2.847149,1,Solve_Succeeded,-0.088393269,0.007525492,0.000000000000e+00
37.290000,0.049228888,-0.008871245,0.246737702,-0.008391471,-0.107609092,2.817398,1,Solve_Succeeded,-0.090051630,0.007547399,-8.673617379884e-19
37.300000,0.051685704,-0.008954331,0.245839983,-0.008321060,-0.107609092,2.817398,1,Solve_Succeeded,-0.090051630,0.007547399,-8.673617379884e-19
37.310000,0.054133527,-0.009036915,0.244940957,-0.008267771,-0.109568150,2.684927,1,Solve_Succeeded,-0.091685203,0.007567914,0.000000000000e+00
37.320000,0.056572183,-0.009118761,0.244026862,-0.008197108,-0.109568150,2.684927,1,Solve_Succeeded,-0.091685203,0.007567914,0.000000000000e+00
37.330000,0.059001682,-0.009200100,0.243111480,-0.008143312,-0.111497368,3.229683,1,Solve_Succeeded,-0.093293840,0.007587038,8.673617379884e-19
37.340000,0.061421853,-0.009280699,0.242181258,-0.008072410,-0.111497368,3.229683,1,Solve_Succeeded,-0.093293840,0.007587038,8.673617379884e-19
37.350000,0.063832707,-0.009360784,0.241249769,-0.008018118,-0.113396574,2.839720,1,Solve_Succeeded,-0.094877397,0.007604777,0.000000000000e+00
37.360000,0.066234074,-0.009440128,0.240303671,-0.007946992,-0.113396574,2.839720,1,Solve_Succeeded,-0.094877397,0.007604777,0.000000000000e+00
37.370000,0.068625965,-0.009518954,0.239356325,-0.007892217,-0.115265602,2.792560,1,Solve_Succeeded,-0.096435737,0.007621135,8.673617379884e-19
37.380000,0.071008214,-0.009597037,0.238394602,-0.007820879,-0.115265602,2.792560,1,Solve_Succeeded,-0.096435737,0.007621135,8.673617379884e-19
37.390000,0.073380831,-0.009674596,0.237431652,-0.007765634,-0.117104292,2.745585,1,Solve_Succeeded,-0.097968727,0.007636115,-8.673617379884e-19
37.400000,0.075743653,-0.009751410,0.236454558,-0.007694097,-0.117104292,2.745585,1,Solve_Succeeded,-0.097968727,0.007636115,-8.673617379884e-19
37.410000,0.078096689,-0.009827696,0.235476256,-0.007638393,-0.118912490,2.934113,1,Solve_Succeeded,-0.099476238,0.007649722,0.000000000000e+00
37.420000,0.080439778,-0.009903236,0.234484046,-0.007566672,-0.118912490,2.934113,1,Solve_Succeeded,-0.099476238,0.007649722,0.000000000000e+00
37.430000,0.082772932,-0.009978242,0.233490648,-0.007510522,-0.120690049,3.158584,1,Solve_Succeeded,-0.100958148,0.007661962,8.673617379884e-19
37.440000,0.085095990,-0.010052502,0.232483577,-0.007438630,-0.120690049,3.158584,1,Solve_Succeeded,-0.100958148,0.007661962,8.673617379884e-19
37.450000,0.087408965,-0.010126222,0.231475338,-0.007382045,-0.122436827,2.991578,1,Solve_Succeeded,-0.102414339,0.007672839,8.673617379884e-19
37.460000,0.089711698,-0.010199195,0.230453664,-0.007309995,-0.122436827,2.991578,1,Solve_Succeeded,-0.102414339,0.007672839,8.673617379884e-19
37.470000,0.092004202,-0.010271624,0.229430842,-0.007252988,-0.124152689,3.322799,1,Solve_Succeeded,-0.103844699,0.007682358,0.000000000000e+00
37.480000,0.094286322,-0.010343305,0.228394821,-0.007180794,-0.124152689,3.322799,1,Solve_Succeeded,-0.103844699,0.007682358,0.000000000000e+00
37.490000,0.096558068,-0.010414437,0.227357674,-0.007123377,-0.125837505,2.747083,1,Solve_Succeeded,-0.105249120,0.007690526,-8.673617379884e-19
37.500000,0.098819291,-0.010484820,0.226307567,-0.007051052,-0.125837505,2.747083,1,Solve_Succeeded,-0.105249120,0.007690526,-8.673617379884e-19
37.510000,0.101069999,-0.010554651,0.225256354,-0.006993237,-0.127491152,2.746311,1,Solve_Succeeded,-0.106627499,0.007697347,0.000000000000e+00
37.520000,0.103310046,-0.010623731,0.224192421,-0.006920795,-0.127491152,2.746311,1,Solve_Succeeded,-0.106627499,0.007697347,0.000000000000e+00
37.530000,0.105539440,-0.010692254,0.223127402,-0.006862594,-0.129113513,2.680609,1,Solve_Succeeded,-0.107979739,0.007702827,8.673617379884e-19
37.540000,0.107758038,-0.010760026,0.222049904,-0.006790048,-0.129113513,2.680609,1,Solve_Succeeded,-0.107979739,0.007702827,8.673617379884e-19
37.550000,0.109965848,-0.010827238,0.220971341,-0.006731474,-0.130704477,2.863135,1,Solve_Succeeded,-0.109305748,0.007706972,-8.673617379884e-19
37.560000,0.112162728,-0.010893698,0.219880541,-0.006658836,-0.130704477,2.863135,1,Solve_Succeeded,-0.109305748,0.007706972,-8.673617379884e-19
37.570000,0.114348689,-0.010959593,0.218788695,-0.006599900,-0.132263939,3.478811,1,Solve_Succeeded,-0.110605439,0.007709790,8.673617379884e-19
37.580000,0.116523589,-0.011024736,0.217684855,-0.006527184,-0.132263939,3.478811,1,Solve_Succeeded,-0.110605439,0.007709790,8.673617379884e-19
37.590000,0.118687439,-0.011089311,0.216579991,-0.006467900,-0.133791799,2.908715,1,Solve_Succeeded,-0.111878730,0.007711285,8.673617379884e-19
37.600000,0.120840103,-0.011153134,0.215463375,-0.006395119,-0.133791799,2.908715,1,Solve_Succeeded,-0.111878730,0.007711285,8.673617379884e-19
37.610000,0.122981588,-0.011216383,0.214345756,-0.006335498,-0.135287966,2.991599,1,Solve_Succeeded,-0.113125543,0.007711465,0.000000000000e+00
37.620000,0.125111762,-0.011278881,0.213216628,-0.006262665,-0.135287966,2.991599,1,Solve_Succeeded,-0.113125543,0.007711465,0.000000000000e+00
37.630000,0.127230633,-0.011340803,0.212086519,-0.006202719,-0.136752351,2.763083,1,Solve_Succeeded,-0.114345806,0.007710337,-8.673617379884e-19
37.640000,0.129338070,-0.011401973,0.210945146,-0.006129847,-0.136752351,2.763083,1,Solve_Succeeded,-0.114345806,0.007710337,-8.673617379884e-19
37.650000,0.131434082,-0.011462562,0.209802811,-0.006069589,-0.138184874,2.613078,1,Solve_Succeeded,-0.115539453,0.007707908,0.000000000000e+00
37.660000,0.133518541,-0.011522401,0.208649458,-0.005996691,-0.138184874,2.613078,1,Solve_Succeeded,-0.115539453,0.007707908,0.000000000000e+00
37.670000,0.135591456,-0.011581655,0.207495165,-0.005936133,-0.139585460,2.779975,1,Solve_Succeeded,-0.116706421,0.007704184,0.000000000000e+00
37.680000,0.137652701,-0.011640159,0.206330099,-0.005863221,-0.139585460,2.779975,1,Solve_Succeeded,-0.116706421,0.007704184,0.000000000000e+00
37.690000,0.139702284,-0.011698075,0.205164114,-0.005802375,-0.140954041,2.798793,1,Solve_Succeeded,-0.117846653,0.007699174,8.673617379884e-19
37.700000,0.141740084,-0.011755241,0.203987602,-0.005729463,-0.140954041,2.798793,1,Solve_Succeeded,-0.117846653,0.007699174,8.673617379884e-19
37.710000,0.143766108,-0.011811816,0.202810192,-0.005668341,-0.142290552,2.664011,1,Solve_Succeeded,-0.118960097,0.007692885,0.000000000000e+00
37.720000,0.145780238,-0.011867642,0.201622503,-0.005595441,-0.142290552,2.664011,1,Solve_Succeeded,-0.118960097,0.007692885,0.000000000000e+00
37.730000,0.147782479,-0.011922874,0.200433935,-0.005534056,-0.143594938,3.567807,1,Solve_Succeeded,-0.120046705,0.007685324,-8.673617379884e-19
37.740000,0.149772718,-0.011977358,0.199235336,-0.005461180,-0.143594938,3.567807,1,Solve_Succeeded,-0.120046705,0.007685324,-8.673617379884e-19
37.750000,0.151750960,-0.012031244,0.198035880,-0.005399544,-0.144867146,2.924054,1,Solve_Succeeded,-0.121106437,0.007676501,0.000000000000e+00
37.760000,0.153717092,-0.012084383,0.196826640,-0.005326705,-0.144867146,2.924054,1,Solve_Succeeded,-0.121106437,0.007676501,0.000000000000e+00
37.770000,0.155671122,-0.012136922,0.195616565,-0.005264829,-0.146107132,2.725005,1,Solve_Succeeded,-0.122139253,0.007666422,8.673617379884e-19
37.780000,0.157612940,-0.012188714,0.194396953,-0.005192040,-0.146107132,2.725005,1,Solve_Succeeded,-0.122139253,0.007666422,8.673617379884e-19
37.790000,0.159542551,-0.012239904,0.193176526,-0.005129937,-0.147314856,2.636737,1,Solve_Succeeded,-0.123145122,0.007655096,0.000000000000e+00
37.800000,0.161459849,-0.012290347,0.191946812,-0.005057211,-0.147314856,2.636737,1,Solve_Succeeded,-0.123145122,0.007655096,0.000000000000e+00
37.810000,0.163364841,-0.012340186,0.190716304,-0.004994892,-0.148490284,2.830382,1,Solve_Succeeded,-0.124124017,0.007642533,0.000000000000e+00
37.820000,0.165257421,-0.012389281,0.189476757,-0.004922240,-0.148490284,2.830382,1,Solve_Succeeded,-0.124124017,0.007642533,0.000000000000e+00
37.830000,0.167137596,-0.012437767,0.188236437,-0.004859719,-0.149633390,3.333387,1,Solve_Succeeded,-0.125075914,0.007628740,-8.673617379884e-19
37.840000,0.169005265,-0.012485511,0.186987327,-0.004787153,-0.149633390,3.333387,1,Solve_Succeeded,-0.125075914,0.007628740,-8.673617379884e-19
37.850000,0.170860434,-0.012532645,0.185737466,-0.004724441,-0.150744150,2.756824,1,Solve_Succeeded,-0.126000795,0.007613726,0.000000000000e+00
37.860000,0.172703004,-0.012579037,0.184479063,-0.004651974,-0.150744150,2.756824,1,Solve_Succeeded,-0.126000795,0.007613726,0.000000000000e+00
37.870000,0.174532982,-0.012624816,0.183219931,-0.004589083,-0.151822548,2.919452,1,Solve_Succeeded,-0.126898648,0.007597501,0.000000000000e+00
37.880000,0.176350270,-0.012669856,0.181952505,-0.004516727,-0.151822548,2.919452,1,Solve_Succeeded,-0.126898648,0.007597501,0.000000000000e+00
37.890000,0.178154876,-0.012714281,0.180684372,-0.004453668,-0.152868575,2.627422,1,Solve_Succeeded,-0.127769465,0.007580074,-8.673617379884e-19
37.900000,0.179946706,-0.012757968,0.179408194,-0.004381436,-0.152868575,2.627422,1,Solve_Succeeded,-0.127769465,0.007580074,-8.673617379884e-19
37.910000,0.181725766,-0.012801039,0.178131330,-0.004318222,-0.153882226,2.718321,1,Solve_Succeeded,-0.128613242,0.007561453,8.673617379884e-19
37.920000,0.183491965,-0.012843373,0.176846670,-0.004246124,-0.153882226,2.718321,1,Solve_Succeeded,-0.128613242,0.007561453,8.673617379884e-19
37.930000,0.185245311,-0.012885089,0.175561345,-0.004182767,-0.154863500,2.710201,1,Solve_Succeeded,-0.129429979,0.007541650,-8.673617379884e-19
37.940000,0.186985714,-0.012926070,0.174268475,-0.004110816,-0.154863500,2.710201,1,Solve_Succeeded,-0.129429979,0.007541650,-8.673617379884e-19
37.950000,0.188713181,-0.012966431,0.172974960,-0.004047327,-0.155812406,2.675841,1,Solve_Succeeded,-0.130219684,0.007520673,-8.673617379884e-19
37.960000,0.190427627,-0.013006060,0.171674148,-0.003975535,-0.155812406,2.675841,1,Solve_Succeeded,-0.130219684,0.007520673,-8.673617379884e-19
37.970000,0.192129057,-0.013045067,0.170372714,-0.003911926,-0.156728955,2.677406,1,Solve_Succeeded,-0.130982367,0.007498532,0.000000000000e+00
37.980000,0.193817391,-0.013083344,0.169064231,-0.003840305,-0.156728955,2.677406,1,Solve_Succeeded,-0.130982367,0.007498532,0.000000000000e+00
37.990000,0.195492632,-0.013120997,0.167755147,-0.003776588,-0.157613164,3.305125,1,Solve_Succeeded,-0.131718043,0.007475238,8.673617379884e-19
38.000000,0.197154702,-0.013157922,0.166439264,-0.003705148,-0.157613164,3.305125,1,Solve_Succeeded,-0.131718043,0.007475238,8.673617379884e-19
38.010000,0.198803607,-0.013194223,0.165122800,-0.003641335,-0.158465058,2.803179,1,Solve_Succeeded,-0.132426732,0.007450800,8.673617379884e-19
38.020000,0.200439270,-0.013229798,0.163799786,-0.003570088,-0.158465058,2.803179,1,Solve_Succeeded,-0.132426732,0.007450800,8.673617379884e-19
38.030000,0.202061697,-0.013264747,0.162476213,-0.003506190,-0.159284665,2.649290,1,Solve_Succeeded,-0.133108458,0.007425229,0.000000000000e+00
38.040000,0.203670813,-0.013298974,0.161146338,-0.003435148,-0.159284665,2.649290,1,Solve_Succeeded,-0.133108458,0.007425229,0.000000000000e+00
38.050000,0.205266625,-0.013332572,0.159815925,-0.003371178,-0.160072020,2.628858,1,Solve_Succeeded,-0.133763252,0.007398536,-1.734723475977e-18
38.060000,0.206849061,-0.013365451,0.158479459,-0.003300352,-0.160072020,2.628858,1,Solve_Succeeded,-0.133763252,0.007398536,-1.734723475977e-18
38.070000,0.208418126,-0.013397701,0.157142475,-0.003236320,-0.160827162,2.794619,1,Solve_Succeeded,-0.134391146,0.007370730,-1.734723475977e-18
38.080000,0.209973753,-0.013429234,0.155799686,-0.003165721,-0.160827162,2.794619,1,Solve_Succeeded,-0.134391146,0.007370730,-1.734723475977e-18
38.090000,0.211515947,-0.013460137,0.154456401,-0.003101639,-0.161550137,2.866406,1,Solve_Succeeded,-0.134992179,0.007341824,1.734723475977e-18
38.100000,0.213044642,-0.013490326,0.153107557,-0.003031278,-0.161550137,2.866406,1,Solve_Succeeded,-0.134992179,0.007341824,1.734723475977e-18
38.110000,0.214559843,-0.013519884,0.151758239,-0.002967158,-0.162240995,2.927100,1,Solve_Succeeded,-0.135566393,0.007311828,0.000000000000e+00
38.120000,0.216061489,-0.013548731,0.150403610,-0.002897046,-0.162240995,2.927100,1,Solve_Succeeded,-0.135566393,0.007311828,0.000000000000e+00
38.130000,0.217549583,-0.013576947,0.149048527,-0.002832899,-0.162899792,2.719084,1,Solve_Succeeded,-0.136113836,0.007280752,1.734723475977e-18
38.140000,0.219024066,-0.013604454,0.147688380,-0.002763048,-0.162899792,2.719084,1,Solve_Succeeded,-0.136113836,0.007280752,1.734723475977e-18
38.150000,0.220484943,-0.013631329,0.146327801,-0.002698885,-0.163526590,2.840643,1,Solve_Succeeded,-0.136634560,0.007248609,0.000000000000e+00
38.160000,0.221932158,-0.013657500,0.144962403,-0.002629305,-0.163526590,2.840643,1,Solve_Succeeded,-0.136634560,0.007248609,0.000000000000e+00
38.170000,0.223365714,-0.013683038,0.143596594,-0.002565138,-0.164121455,3.624785,1,Solve_Succeeded,-0.137128620,0.007215409,1.734723475977e-18
38.180000,0.224785557,-0.013707874,0.142226212,-0.002495839,-0.164121455,3.624785,1,Solve_Succeeded,-0.137128620,0.007215409,1.734723475977e-18
38.190000,0.226191693,-0.013732078,0.140855440,-0.002431679,-0.164684459,2.726941,1,Solve_Succeeded,-0.137596077,0.007181165,0.000000000000e+00
38.200000,0.227584070,-0.013755582,0.139480340,-0.002362672,-0.164684459,2.726941,1,Solve_Succeeded,-0.137596077,0.007181165,0.000000000000e+00
38.210000,0.228962691,-0.013778455,0.138104871,-0.002298530,-0.165215678,2.643599,1,Solve_Succeeded,-0.138036996,0.007145887,0.000000000000e+00
38.220000,0.230327510,-0.013800632,0.136725320,-0.002229825,-0.165215678,2.643599,1,Solve_Succeeded,-0.138036996,0.007145887,0.000000000000e+00
38.230000,0.231678529,-0.013822176,0.135345419,-0.002165713,-0.165715196,2.654525,1,Solve_Succeeded,-0.138451445,0.007109587,0.000000000000e+00
38.240000,0.233015704,-0.013843028,0.133961680,-0.002097321,-0.165715196,2.654525,1,Solve_Succeeded,-0.138451445,0.007109587,0.000000000000e+00
38.250000,0.234339037,-0.013863248,0.132577612,-0.002033249,-0.166183098,2.752575,1,Solve_Succeeded,-0.138839498,0.007072278,1.734723475977e-18
38.260000,0.235648488,-0.013882779,0.131189949,-0.001965181,-0.166183098,2.752575,1,Solve_Succeeded,-0.138839498,0.007072278,1.734723475977e-18
38.270000,0.236944058,-0.013901678,0.129801980,-0.001901160,-0.166619478,2.774160,1,Solve_Succeeded,-0.139201233,0.007033971,0.000000000000e+00
